ID,Material,Type,Shape,Coat/Functional Group,Synthesis_Method,Surface_Charge,Cell_Type,No_of_Cells (cells/well),Human_Animal,Cell_Source,Cell_Tissue,Cell_Morphology,Cell_Age,Cell Line_Primary Cell,Time (hr),Concentration (ug/ml),Test,Test_Indicator,Size,Zeta,Target
384,Ag,I,Irregular,PVP,Commercial,Negative,NR8383,12000.0,A,Rat,Lung,Macrophage,Adult,L,24,4.6,WST-1,TetrazoliumSalt,20.0,-17.1,95.455
1544,Ag,I,Sphere,,Commercial,Negative,HaCat,10000.0,H,Human,Skin,Keratinocyte,Adult,L,48,100.0,NRU,NeutralRed,29.57,-33.33,39.247
2192,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,SHSY5Y,30000.0,H,Human,BoneMarrow,Epithelial,Adult,L,3,175.0,NRU,NeutralRed,10.0,-31.8,103.78
1774,SiO2,I,Sphere,,Commercial,Negative,RAW264.7,2600.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,L,24,1.0,CellTiterBlue,AlamarBlue,10.0,-27.0,107.59
385,SiO2,I,Sphere,,Commercial,Negative,RAW264.7,2600.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,L,24,10.0,LDH,LDHrelease,10.0,-27.0,6.1389
875,Ag,I,Sphere,,Chemical Reduction,Negative,THP-1,10000.0,H,Human,Blood,Monocyte,Adult,L,48,2.5,AlamarBlue,AlamarBlue,14.3,-26.5,77.045
695,Au,I,Star,,Chemical Reduction,Negative,RFPEC,5000.0,A,Rat,FatPad,Endothelial,Adult,L,96,40.0,MTS,TetrazoliumSalt,33.69,-24.52,113.39
1326,Dendrimer,O,Sphere,,Commercial,Positive,hNPC,100000.0,H,Human,Brain,Neuronal,Embryonic,P,72,10.0,MTT,TetrazoliumSalt,6.7,7.2,38.249
1090,MWCNT,C,Nanotube,,Commercial,Negative,HUVEC,40000.0,H,Human,Umbilical Vein,Endothelial,Embryonic,P,24,8.0,CCK-8,TetrazoliumSalt,25.0,-28.4,93.005
1168,SWCNT,C,Nanotube,,Commercial,Positive,hPDLF,10000.0,H,Human,Teeth,Fibroblast,Adult,P,48,100.0,MTT,TetrazoliumSalt,9.0,12.9,48.305
1237,Polystyrene,O,Sphere,,Commercial,Negative,Macrophages,200000.0,H,Human,Lung,Macrophage,Adult,P,24,100.0,MTT,TetrazoliumSalt,50.0,-50.5,96.524
1099,IronOxide,I,Sphere,,Commercial,Negative,HCMEC,50000.0,H,Human,Heart,Epithelial,Adult,P,12,0.1,MTT,TetrazoliumSalt,42.5,-8.2,97.039
650,Ag,I,Sphere,Citrate-Lactose,Chemical Reduction,Negative,HDF,3000.0,H,Human,Skin,Fibroblast,Adult,L,72,12.5,MTS,TetrazoliumSalt,50.0,-31.0,98.715
1082,TiO2,I,Sphere,,Commercial,Negative,AGS,10000.0,H,Human,Stomach,Epithelial,Adult,L,24,150.0,MTS,TetrazoliumSalt,25.0,-9.96,100.51
207,TiO2,I,Sphere,,Commercial,Negative,AGS,10000.0,H,Human,Stomach,Epithelial,Adult,L,6,80.0,MTS,TetrazoliumSalt,25.0,-9.96,108.95
1422,SiO2,I,Sphere,Chitosan,Hydrolysis,Positive,HepG2,5000.0,H,Human,Liver,Epithelial,Adult,L,48,50.0,AlamarBlue,AlamarBlue,578.27,8.0,99.473
2025,SWCNT,C,Nanotube,,Commercial,Negative,NR8383,500000.0,A,Rat,Lung,Macrophage,Adult,L,4,12.5,AlamarBlue,AlamarBlue,601.7,-13.005,85.755
2242,MWCNT,C,Nanotube,,Commercial,Neutral,HUVEC,40000.0,H,Human,Umbilical Vein,Endothelial,Embryonic,P,24,16.0,NRU,NeutralRed,17.6,0.9,102.47
2143,CuO,I,Sphere,,Commercial,Negative,A549,5000.0,H,Human,Lung,Epithelial,Adult,L,48,20.0,CCK-8,TetrazoliumSalt,30.0,-29.1,27.821
1407,Au,I,Sphere,Citrate,Commercial,Negative,RAW264.7,6000.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,L,48,5.0,Live/Dead,PropidiumIodide,4.7,-57.5,100.28
2076,Chitosan,O,Irregular,,Ionotropic Gelation Method,Positive,MBMC,10000.0,A,Mouse,BoneMarrow,Spindle,Adult,P,24,62.5,MTT,TetrazoliumSalt,384.6,62.1,104.32
1396,Ag,I,Wire,,Commercial,Negative,J774A.1,10000.0,A,Mouse,Ascites,Macrophage,Adult,L,24,2.0,MTS,TetrazoliumSalt,30.0,-4.23,95.629
1471,PLGA,O,Sphere,PVA,Emulsion-Solvent Evaporation ,Negative,Calu-3,25000.0,H,Human,Lung,Epithelial,Adult,L,72,1000.0,MTT,TetrazoliumSalt,230.0,-5.0,65.236
2130,CuO,I,Sphere,,Commercial,Negative,A549,5000.0,H,Human,Lung,Epithelial,Adult,L,24,30.0,CCK-8,TetrazoliumSalt,30.0,-29.1,56.42
853,SiO2,I,Sphere,,Sol-Gel Method,Negative,HepG2,50000.0,H,Human,Liver,Epithelial,Adult,L,72,100.0,MTT,TetrazoliumSalt,59.72,-38.1,60.92
343,Chitosan,O,Irregular,,Ionotropic Gelation Method,Positive,MBMC,10000.0,A,Mouse,BoneMarrow,Spindle,Adult,P,72,500.0,MTT,TetrazoliumSalt,384.6,62.1,116.7
1070,Pt,I,Sphere,FA,Chemical Reduction,Negative,IMR90,5000.0,H,Human,Lung,Fibroblast,Adult,L,72,200.0,CellTiterGlo,LuciferaseEnzyme,12.5,-40.5,23.206
817,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,SHSY5Y,30000.0,H,Human,BoneMarrow,Epithelial,Adult,L,6,50.0,MTT,TetrazoliumSalt,10.0,-31.8,96.287
1858,TiO2,I,Irregular,,Commercial,Negative,A431,10000.0,H,Human,Skin,Epithelial,Adult,L,24,0.08,NRU,NeutralRed,50.0,-17.6,93.836
1154,CeO2,I,Cubic,,Commercial,Negative,HT-1080,30000.0,H,Human,Connective Tissue,Epithelial,Adult,L,24,25.0,NRU,NeutralRed,25.0,-13.0,105.14
919,Ag,I,Sphere,,Chemical Reduction,Negative,KEC,20000.0,H,Human,Skin,Epithelial,Adult,P,24,13.48,MTS,TetrazoliumSalt,17.0,-23.1,27.621
103,Pt,I,Sphere,FA,Chemical Reduction,Negative,IMR90,5000.0,H,Human,Lung,Fibroblast,Adult,L,24,50.0,CellTiterGlo,LuciferaseEnzyme,12.5,-40.5,59.809
1813,Ag,I,Sphere,,Chemical Reduction,Negative,KEC,20000.0,H,Human,Skin,Epithelial,Adult,P,24,1.35,MTS,TetrazoliumSalt,17.0,-23.1,84.91
197,IronOxide,I,Sphere,,Commercial,Negative,HCMEC,50000.0,H,Human,Heart,Epithelial,Adult,P,24,100.0,MTT,TetrazoliumSalt,42.5,-8.2,89.508
1464,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,SHSY5Y,30000.0,H,Human,BoneMarrow,Epithelial,Adult,L,24,75.0,NRU,NeutralRed,10.9,-45.4,107.06
1902,Au,I,Star,,Chemical Reduction,Negative,CCL-110,5000.0,H,Human,Skin,Fibroblast,Fetus,L,24,400.0,MTS,TetrazoliumSalt,33.69,-24.52,128.7
1079,Ag,I,Wire,,Commercial,Negative,J774A.1,10000.0,A,Mouse,Ascites,Macrophage,Adult,L,24,5.0,MTS,TetrazoliumSalt,30.0,-4.23,86.713
2514,IronOxide,I,Sphere,,Pyrolysis,Negative,HeLa,100000.0,H,Human,Cervix,Epithelial,Adult,L,72,0.5,MTT,TetrazoliumSalt,6.0,-36.5,75.294
506,MWCNT,C,Nanotube,,Commercial,Negative,HUVEC,40000.0,H,Human,Umbilical Vein,Endothelial,Embryonic,P,24,32.0,CCK-8,TetrazoliumSalt,10.33,-8.7,82.019
1914,Chitosan,O,Irregular,,Ionotropic Gelation Method,Positive,MBMC,10000.0,A,Mouse,BoneMarrow,Spindle,Adult,P,48,750.0,MTT,TetrazoliumSalt,475.2,71.3,106.69
797,TiO2,I,Irregular,,Commercial,Negative,A431,10000.0,H,Human,Skin,Epithelial,Adult,L,48,0.008,NRU,NeutralRed,50.0,-17.6,97.574
1073,SiO2,I,Sphere,,Soft Templating Method,Negative,MCF-7,10000.0,H,Human,Breast,Epithelial,Adult,L,96,500.0,MTT,TetrazoliumSalt,120.0,-5.21,82.973
1489,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,SHSY5Y,30000.0,H,Human,BoneMarrow,Epithelial,Adult,L,24,200.0,MTT,TetrazoliumSalt,10.9,-45.4,105.87
2533,Au,I,Star,,Chemical Reduction,Negative,CCL-110,5000.0,H,Human,Skin,Fibroblast,Fetus,L,96,20.0,MTS,TetrazoliumSalt,33.69,-24.52,99.13
1227,Pt,I,Sphere,FA,Chemical Reduction,Negative,HeLa,5000.0,H,Human,Cervix,Epithelial,Adult,L,72,100.0,CellTiterGlo,LuciferaseEnzyme,12.5,-40.5,44.928
2376,SLN,O,Sphere,DDAB,Multiple Emulsion Method,Positive,HepG2,5000.0,H,Human,Liver,Epithelial,Adult,L,24,330.0,AlamarBlue,AlamarBlue,134.2,28.2,63.298
1318,SiO2,I,Sphere,,Commercial,Negative,A549,10000.0,H,Human,Lung,Epithelial,Adult,L,72,100.0,MTT,TetrazoliumSalt,15.0,-25.0,58.048
1328,SiO2,I,Sphere,,Sol-Gel Method,Negative,HepG2,50000.0,H,Human,Liver,Epithelial,Adult,L,24,100.0,MTT,TetrazoliumSalt,199.89,-36.3,62.287
1798,IronOxide,I,Sphere,,Commercial,Negative,HCMEC,50000.0,H,Human,Heart,Epithelial,Adult,P,24,0.01,MTT,TetrazoliumSalt,42.5,-8.2,96.721
1214,SiO2,I,Sphere,,Commercial,Negative,RAW264.7,6000.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,L,24,1.0,Live/Dead,PropidiumIodide,10.0,-27.0,95.315
1149,SiO2,I,Sphere,Chitosan,Hydrolysis,Positive,Caco-2,5000.0,H,Human,Colon,Epithelial,Adult,L,48,200.0,AlamarBlue,AlamarBlue,578.27,8.0,82.862
1367,Chitosan,O,Sphere,,Ionotropic Gelation Method,Positive,MBMC,10000.0,A,Mouse,BoneMarrow,Spindle,Adult,P,48,500.0,MTT,TetrazoliumSalt,164.0,63.2,105.36
1462,SiO2,I,Sphere,SodiumAlginate,Hydrolysis,Negative,Caco-2,5000.0,H,Human,Colon,Epithelial,Adult,L,24,200.0,AlamarBlue,AlamarBlue,345.2,-13.0,34.305
431,Chitosan,O,Sphere,,Ionotropic Gelation Method,Positive,MBMC,10000.0,A,Mouse,BoneMarrow,Spindle,Adult,P,24,125.0,MTT,TetrazoliumSalt,164.0,63.2,102.87
2207,Ag,I,Sphere,,Commercial,Negative,HeLa,10000.0,H,Human,Cervix,Epithelial,Adult,L,72,250.0,AlamarBlue,AlamarBlue,29.57,-33.33,0.0
347,Ag,I,Wire,,Commercial,Negative,J774A.1,10000.0,A,Mouse,Ascites,Macrophage,Adult,L,24,20.0,MTS,TetrazoliumSalt,50.0,-2.49,88.986
421,IronOxide,I,Sphere,Dextran,Co-precipitation,Negative,Monocytes,150000.0,H,Human,Blood,Monocyte,Adult,P,24,100.0,CCK-8,TetrazoliumSalt,7.5,-11.0,99.0
988,Al2O3,I,Sphere,,Commercial,Positive,HCMEC,50000.0,H,Human,Heart,Epithelial,Adult,P,24,50.0,MTT,TetrazoliumSalt,39.7,36.3,91.803
1694,IronOxide,I,Sphere,,Commercial,Negative,mDF,10000.0,A,Mouse,Skin,Fibroblast,Adult,P,48,1.0,MTT,TetrazoliumSalt,28.33,-18.4,76.377
241,IronOxide,I,Sphere,Silica,Reverse Microemulsion,Negative,SHSY5Y,30000.0,H,Human,BoneMarrow,Epithelial,Adult,L,24,25.0,MTT,TetrazoliumSalt,10.0,-31.8,99.257
150,SiO2,I,Sphere,,Sol-Gel Method,Negative,NIH3T3,50000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,24,100.0,MTT,TetrazoliumSalt,21.06,-24.5,44.39
2313,ZrO2,I,Sphere,,Ball Mill-Aided Precipitation,Positive,NIH3T3,10000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,48,200.0,MTT,TetrazoliumSalt,39.0,11.8,73.314
548,PTFE-PMMA,O,Irregular,,Free Radical Polymerization,Negative,HepG2,10000.0,H,Human,Liver,Epithelial,Adult,L,24,100.0,AlamarBlue,AlamarBlue,744.7,-2.2,80.778
1203,SiO2,I,Sphere,,Commercial,Negative,L-132,1000000.0,H,Human,Lung,Epithelial,Embryonic,L,24,300.0,MTT,TetrazoliumSalt,19.1,-36.74,47.087
12,Dendrimer,O,Sphere,OS,Commercial,Positive,hNPC,100000.0,H,Human,Brain,Neuronal,Embryonic,P,72,1.0,MTT,TetrazoliumSalt,4.5,19.57,91.852
2473,IronOxide,I,Sphere,,Pyrolysis,Negative,A549,100000.0,H,Human,Lung,Epithelial,Adult,L,48,4.0,MTT,TetrazoliumSalt,6.0,-36.5,63.404
205,SWCNT,C,Nanotube,,Commercial,Positive,mDF,10000.0,A,Mouse,Skin,Fibroblast,Adult,P,6,50.0,MTT,TetrazoliumSalt,9.0,12.9,82.0
690,IronOxide,I,Sphere,Silica,Commercial,Negative,HK-2,30000.0,H,Human,Kidney,Epithelial,Adult,L,24,25.0,XTT,TetrazoliumSalt,114.0,-6.52,77.331
1473,Ag,I,Sphere,Citrate-Oligonucleotide,Chemical Reduction,Negative,A549,3000.0,H,Human,Lung,Epithelial,Adult,L,24,50.0,MTS,TetrazoliumSalt,50.0,-30.0,77.238
2251,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,SHSY5Y,30000.0,H,Human,BoneMarrow,Epithelial,Adult,L,6,200.0,MTT,TetrazoliumSalt,10.9,-45.4,101.25
1758,Ag,I,Sphere,,Commercial,Negative,HaCat,10000.0,H,Human,Skin,Keratinocyte,Adult,L,48,100.0,MTT,TetrazoliumSalt,29.57,-33.33,20.218
1092,MWCNT,C,Nanotube,COOH,Chemical Vapor Deposition,Negative,Macrophages,100000.0,A,Mouse,Peritoneal Cavity,Macrophage,Adult,P,24,100.0,WST-1,TetrazoliumSalt,24.6,-20.2,55.632
597,ZrO2,I,Sphere,,Green Synthesis,Negative,VERO,10000.0,A,Monkey,Kidney,Epithelial,Adult,L,24,200.0,MTT,TetrazoliumSalt,10.0,-45.5,61.08
2288,Polystyrene,O,Sphere,,Commercial,Negative,Macrophages,200000.0,H,Human,Lung,Macrophage,Adult,P,24,10.0,MTT,TetrazoliumSalt,50.0,-50.5,99.368
2163,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,SHSY5Y,30000.0,H,Human,BoneMarrow,Epithelial,Adult,L,3,25.0,MTT,TetrazoliumSalt,10.9,-45.4,100.1
626,Ag,I,Sphere,Citrate,Chemical Reduction,Negative,HDF,3000.0,H,Human,Skin,Fibroblast,Adult,L,48,50.0,MTS,TetrazoliumSalt,50.0,-35.0,43.89
2378,Polystyrene,O,Sphere,NH2,Commercial,Positive,NIH3T3,5000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,24,50.0,CCK-8,TetrazoliumSalt,50.0,36.6,0.0
265,Chitosan,O,Irregular,,Ionotropic Gelation Method,Positive,MBMC,10000.0,A,Mouse,BoneMarrow,Spindle,Adult,P,48,1000.0,MTT,TetrazoliumSalt,475.2,71.3,102.43
1929,SiO2,I,Sphere,,Sol-Gel Method,Negative,NIH3T3,50000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,24,50.0,MTT,TetrazoliumSalt,199.89,-36.3,40.732
672,Pt,I,Sphere,PVP,Chemical Reduction,Negative,HeLa,5000.0,H,Human,Cervix,Epithelial,Adult,L,48,100.0,CellTiterGlo,LuciferaseEnzyme,4.0,-8.0,86.256
1405,IronOxide,I,Sphere,,Commercial,Negative,hPDLF,10000.0,H,Human,Teeth,Fibroblast,Adult,P,24,1.0,MTT,TetrazoliumSalt,28.33,-18.4,55.289
515,SiO2,I,Sphere,,Commercial,Negative,RAW264.7,6000.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,L,48,1000.0,Live/Dead,PropidiumIodide,9.0,-26.96,9.6866
881,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,SHSY5Y,30000.0,H,Human,BoneMarrow,Epithelial,Adult,L,6,150.0,MTT,TetrazoliumSalt,10.9,-45.4,101.54
404,Ag,I,Sphere,,Commercial,Negative,HeLa,10000.0,H,Human,Cervix,Epithelial,Adult,L,24,20.0,MTT,TetrazoliumSalt,29.57,-33.33,101.44
1717,MWCNT,C,Nanotube,,Commercial,Negative,NR8383,500000.0,A,Rat,Lung,Macrophage,Adult,L,24,200.0,MTT,TetrazoliumSalt,217.2,-13.005,18.05
145,MWCNT,C,Nanotube,,Commercial,Negative,NR8383,500000.0,A,Rat,Lung,Macrophage,Adult,L,4,200.0,MTT,TetrazoliumSalt,217.2,-13.005,11.726
687,MWCNT,C,Nanotube,COOH,Chemical Vapor Deposition,Negative,RAW264.7,100000.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,L,24,50.0,WST-1,TetrazoliumSalt,24.6,-20.2,76.312
185,Ag,I,Sphere,,Commercial,Negative,HaCat,10000.0,H,Human,Skin,Keratinocyte,Adult,L,24,600.0,MTT,TetrazoliumSalt,29.57,-33.33,8.2426
1757,C70,C,Sphere,,Commercial,Negative,V79,10000.0,A,Hamster,Lung,Fibroblast,Adult,L,24,20.0,MTT,TetrazoliumSalt,8.0,-20.0,57.102
1474,Ag,I,Sphere,,Commercial,Negative,HaCat,10000.0,H,Human,Skin,Keratinocyte,Adult,L,24,800.0,MTT,TetrazoliumSalt,29.57,-33.33,11.042
121,SiO2,I,Sphere,,Sol-Gel Method,Negative,NIH3T3,50000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,72,500.0,MTT,TetrazoliumSalt,21.06,-24.5,17.007
964,Polystyrene,O,Round,,Commercial,Negative,Caco-2,150000.0,H,Human,Colon,Epithelial,Adult,L,48,25.0,CoulterCounter,Impedance,50.0,-36.0,102.56
1482,SLN,O,Sphere,DDAB,Multiple Emulsion Method,Positive,Caco-2,5000.0,H,Human,Colon,Epithelial,Adult,L,24,66.0,AlamarBlue,AlamarBlue,134.2,28.2,99.132
1005,C60,C,Sphere,Dextran,Commercial,Negative,C6,10000.0,A,Rat,Brain,Fibroblast,Adult,L,24,20.0,MTT,TetrazoliumSalt,30.29,-10.1,76.967
951,SLN,O,Sphere,,Emulsion-Solvent Evaporation ,Negative,A549,100000.0,H,Human,Lung,Epithelial,Adult,L,24,1462.8,NRU,TetrazoliumSalt,98.4,-14.6,80.18
720,Dendrimer,O,Sphere,,Commercial,Neutral,hNPC,100000.0,H,Human,Brain,Neuronal,Embryonic,P,72,5.0,MTT,TetrazoliumSalt,2.2,0.01,92.89
213,Ag,I,Irregular,PVP,Commercial,Negative,NR8383,12000.0,A,Rat,Lung,Macrophage,Adult,L,24,6.8,WST-1,TetrazoliumSalt,20.0,-17.1,83.058
1998,ZnO,I,Rod,,Sol-Gel Method,Negative,A549,10000.0,H,Human,Lung,Epithelial,Adult,L,48,10.0,MTT,TetrazoliumSalt,52.0,-29.0,60.908
1043,Au,I,Sphere,Citrate,Commercial,Negative,CCL-110,5000.0,H,Human,Skin,Fibroblast,Fetus,P,24,5.0,MTS,TetrazoliumSalt,61.06,-32.7,107.46
214,Ag,I,Wire,,Commercial,Negative,J774A.1,10000.0,A,Mouse,Ascites,Macrophage,Adult,L,24,5.0,MTS,TetrazoliumSalt,30.0,-3.36,97.727
2344,PLGA,O,Sphere,,Emulsion-Solvent Evaporation ,Negative,MDBK,10000.0,A,Cow,Kidney,Epithelial,Adult,L,24,312.0,MTS,TetrazoliumSalt,120.0,-11.0,99.597
1449,Ag,I,Rod,,EBPVD,Negative,CCL-110,5000.0,H,Human,Skin,Fibroblast,Fetus,P,96,0.4,MTS,TetrazoliumSalt,47.0,-34.1,96.659
308,IronOxide,I,Sphere,Dextran,Co-precipitation,Negative,Monocytes,150000.0,H,Human,Blood,Monocyte,Adult,P,48,20.0,CCK-8,TetrazoliumSalt,7.5,-11.0,221.01
1332,Ag,I,Sphere,Citrate-Oligonucleotide,Chemical Reduction,Negative,HDF,3000.0,H,Human,Skin,Fibroblast,Adult,L,72,100.0,MTS,TetrazoliumSalt,50.0,-30.0,32.648
1801,CuO,I,Sphere,,Commercial,Negative,HaCat,10000.0,H,Human,Skin,Keratinocyte,Adult,L,48,10.0,MTT,TetrazoliumSalt,55.8,-32.8,79.9
604,Al2O3,I,Sphere,,Commercial,Positive,HCMEC,50000.0,H,Human,Heart,Epithelial,Adult,P,24,20.0,MTT,TetrazoliumSalt,39.7,36.3,91.803
1483,SiO2,I,Sphere,CTAB,Precipitation,Negative,PC12,5000.0,A,Rat,Adrenal Gland,Irregular,Adult,L,24,1.95,MTT,TetrazoliumSalt,386.9,-35.9,105.21
433,Ag,I,Sphere,,Commercial,Negative,HaCat,10000.0,H,Human,Skin,Keratinocyte,Adult,L,24,1000.0,AlamarBlue,AlamarBlue,29.57,-33.33,4.4828
1878,SiO2,I,Sphere,,Sol-Gel Method,Negative,NIH3T3,50000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,72,200.0,MTT,TetrazoliumSalt,21.06,-24.5,27.891
316,Au,I,Sphere,GSH,Chemical Reduction,Negative,L929,5000.0,A,Mouse,SubcutaneousConnectiveTissue,Fibroblast,Adult,L,24,50.0,MTT,TetrazoliumSalt,43.17,-58.0,92.063
2005,MWCNT,C,Nanotube,COOH,Chemical Vapor Deposition,Negative,A549,12000.0,H,Human,Lung,Epithelial,Adult,L,24,200.0,MTS,TetrazoliumSalt,50.0,-11.0,86.228
405,Au,I,Sphere,,Commercial,Negative,RFPEC,5000.0,A,Rat,FatPad,Endothelial,Adult,L,24,40.0,MTS,TetrazoliumSalt,61.46,-32.66,1.2121
496,Ag,I,Sphere,,Commercial,Negative,HeLa,10000.0,H,Human,Cervix,Epithelial,Adult,L,24,40.0,MTT,TetrazoliumSalt,29.57,-33.33,61.798
389,TiO2,I,Sphere,,Commercial,Negative,A549,30000.0,H,Human,Lung,Epithelial,Adult,L,48,100.0,MTT,TetrazoliumSalt,81.8,-8.6,11.51
2409,Ag,I,Sphere,Citrate-Lactose,Chemical Reduction,Negative,HDF,3000.0,H,Human,Skin,Fibroblast,Adult,L,48,50.0,MTS,TetrazoliumSalt,50.0,-31.0,66.334
361,Ag,I,Sphere,,Commercial,Negative,HaCat,10000.0,H,Human,Skin,Keratinocyte,Adult,L,72,400.0,NRU,NeutralRed,29.57,-33.33,18.996
2194,PTFE-PMMA,O,Irregular,,Free Radical Polymerization,Negative,HepG2,10000.0,H,Human,Liver,Epithelial,Adult,L,24,400.0,AlamarBlue,AlamarBlue,744.7,-2.2,31.955
1526,Ag,I,Sphere,,Commercial,Negative,HeLa,10000.0,H,Human,Cervix,Epithelial,Adult,L,72,100.0,MTT,TetrazoliumSalt,29.57,-33.33,2.8892
1132,Pt,I,Sphere,FA,Chemical Reduction,Negative,IMR90,5000.0,H,Human,Lung,Fibroblast,Adult,L,48,100.0,CellTiterGlo,LuciferaseEnzyme,12.5,-40.5,39.234
1948,Ag,I,Irregular,PVP,Commercial,Negative,BALB/c3T3,2000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,24,1.0,WST-1,TetrazoliumSalt,20.0,-17.1,94.215
430,Chitosan,O,Irregular,,Ionotropic Gelation Method,Positive,MBMC,10000.0,A,Mouse,BoneMarrow,Spindle,Adult,P,24,750.0,MTT,TetrazoliumSalt,458.9,72.1,112.78
662,MWCNT,C,Nanotube,,Commercial,Negative,NR8383,500000.0,A,Rat,Lung,Macrophage,Adult,L,4,25.0,AlamarBlue,AlamarBlue,217.2,-13.005,51.076
1690,Ag,I,Rod,,EBPVD,Negative,CCL-110,5000.0,H,Human,Skin,Fibroblast,Fetus,P,24,20.0,MTS,TetrazoliumSalt,47.0,-34.1,89.755
971,CuO,I,Sphere,,Commercial,Negative,hMSC,4500.0,H,Human,BoneMarrow,Spindle,Adult,P,48,17.8,NRU,NeutralRed,30.09,-20.0,2.1195
157,Ag,I,Sphere,Citrate,Chemical Reduction,Negative,A549,3000.0,H,Human,Lung,Epithelial,Adult,L,72,50.0,MTS,TetrazoliumSalt,50.0,-35.0,40.103
56,IronOxide,I,Sphere,Silica-FA,Solvothermal Process,Negative,SKOV-3,100000.0,H,Human,Ovary,Epithelial,Adult,L,24,1.0,LDH,LDHrelease,274.1,-27.7,82.573
1163,Au,I,Sphere,Citrate,Commercial,Negative,BALB/c3T3,2000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,24,0.061,WST-1,TetrazoliumSalt,13.0,-60.7,83.357
274,PLGA,O,Sphere,Poloxamer,Emulsion-Solvent Evaporation ,Negative,Calu-3,25000.0,H,Human,Lung,Epithelial,Adult,L,24,500.0,MTT,TetrazoliumSalt,105.0,-24.0,100.26
242,Ag,I,Sphere,Citrate-Lactose,Chemical Reduction,Negative,HDF,3000.0,H,Human,Skin,Fibroblast,Adult,L,48,100.0,MTS,TetrazoliumSalt,50.0,-31.0,40.15
1061,IronOxide,I,Sphere,,Commercial,Negative,hPDLF,10000.0,H,Human,Teeth,Fibroblast,Adult,P,24,0.1,MTT,TetrazoliumSalt,28.33,-18.4,49.647
1920,Ag,I,Sphere,,Commercial,Negative,HaCat,10000.0,H,Human,Skin,Keratinocyte,Adult,L,24,600.0,AlamarBlue,AlamarBlue,29.57,-33.33,5.1724
1181,Pt,I,Sphere,FA,Chemical Reduction,Negative,MCF-7,5000.0,H,Human,Breast,Epithelial,Adult,L,24,25.0,CellTiterGlo,LuciferaseEnzyme,12.5,-40.5,78.385
2307,Ag,I,Sphere,Citrate-Lactose,Chemical Reduction,Negative,HDF,3000.0,H,Human,Skin,Fibroblast,Adult,L,24,12.5,MTS,TetrazoliumSalt,50.0,-31.0,98.721
1386,SiO2,I,Sphere,,Commercial,Negative,A431,10000.0,H,Human,Skin,Epithelial,Adult,L,72,200.0,MTT,TetrazoliumSalt,15.0,-25.0,48.923
1831,SWCNT,C,Nanotube,,Commercial,Positive,mDF,10000.0,A,Mouse,Skin,Fibroblast,Adult,P,24,100.0,MTT,TetrazoliumSalt,9.0,12.9,64.276
537,CuO,I,Sphere,,Commercial,Positive,HCMEC,50000.0,H,Human,Heart,Epithelial,Adult,P,24,0.01,MTT,TetrazoliumSalt,46.3,42.8,99.672
895,Dendrimer,O,Sphere,,Commercial,Positive,hNPC,100000.0,H,Human,Brain,Neuronal,Embryonic,P,72,10.0,MTT,TetrazoliumSalt,4.5,21.81,27.11
1399,Dendrimer,O,Sphere,,Commercial,Positive,hNPC,100000.0,H,Human,Brain,Neuronal,Embryonic,P,72,5.0,MTT,TetrazoliumSalt,5.4,50.03,73.135
1541,IronOxide,I,Sphere,OleicAcid,Reverse Microemulsion,Negative,SHSY5Y,30000.0,H,Human,BoneMarrow,Epithelial,Adult,L,6,150.0,NRU,NeutralRed,10.9,-45.4,104.04
1977,SiO2,I,Sphere,,Sol-Gel Method,Negative,NIH3T3,50000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,72,100.0,MTT,TetrazoliumSalt,199.89,-36.3,24.943
1427,Au,I,Sphere,Citrate,Commercial,Negative,BALB/c3T3,2000.0,A,Mouse,Embryo,Fibroblast,Embryonic,L,24,0.281,WST-1,TetrazoliumSalt,13.0,-60.7,91.537
945,SiO2,I,Sphere,Ph,Precipitation,Negative,PC12,5000.0,A,Rat,Adrenal Gland,Irregular,Adult,L,24,7.8,MTT,TetrazoliumSalt,375.4,-26.8,109.86
